1409122413477076997,#FelizDomingo,27-06-2021 12:12,chacho_lml,"#StyrianGP 
Parrilla de salida definitiva ya con sanciones aplicadas.
#F1xFOX #Formula1 #FelizDomingo https://t.co/ZL77nafm65"
1406588907756609541,#FelizDomingo,20-06-2021 12:25,FridaKahlo,"""Autorretrato con changuito"". (1945)

#FridaKahlo #FelizDomingo #Art https://t.co/Gyxp5X8D4m"
1406592998851362818,#LosDanieles,20-06-2021 12:41,AlirioUribeMuoz,"Un @CCongresoSenado @SenadoGovCo y @CamaraColombia
contra  el  pueblo.

#LosDanieles https://t.co/nRIPMyqFr5"
1406586105621889030,#LosDanieles,20-06-2021 12:13,DCoronell,Gracias por ser nuestro techo. #LosDanieles seguimos escribiendo porque ustedes nos leen. https://t.co/jeH1FB0YKw
1406562776361979904,#LosDanieles,20-06-2021 10:41,DanielSamperO,"Nuestros numerales de hoy: 

#LaNovelaPendiente
#MaloComoArturoChar
#ElDefensorDelPuesto
#SantosYUribe
#LosDanieles"
1409119345305960449,#CulpaDelVotoEnBlanco,27-06-2021 12:00,DCoronell,"Me hubiera gustado escribir 
#CulpaDelVotoEnBlanco https://t.co/hMQQvpYMCn  
como lo escribe hoy @DanielSamperO en #LosDanieles"
